10y,20y,30y,40y,50y,60y,70y,80y,90y,100y
710.6875,711.8125,712.9375,716.3125,954.8125,954.8125,958.1875,958.1875,1160.6875,1479.0625
349.5625,503.6875,503.6875,503.6875,503.6875,503.6875,535.1875,575.6875,618.4375,663.4375
251.5,1040.3125,1061.6875,1061.6875,1061.6875,1061.6875,1084.1875,1425.0625,1630.9375,1653.4375
786.0625,835.5625,864.8125,914.3125,962.6875,1007.6875,1045.9375,1076.3125,1097.6875,1108.9375
586.9375,586.9375,586.9375,586.9375,586.9375,586.9375,586.9375,586.9375,586.9375,586.9375
680.3125,833.3125,954.8125,1066.1875,1114.5625,1115.6875,1115.6875,1407.0625,1441.9375,1441.9375
653.3125,717.4375,757.9375,829.9375,906.4375,984.0625,1058.3125,1129.1875,1192.1875,1245.0625
340.5625,518.3125,518.3125,518.3125,518.3125,518.3125,552.0625,591.4375,625.1875,654.4375
646.5625,788.3125,896.3125,1000.9375,1071.8125,1102.1875,1124.6875,1227.0625,1443.0625,1554.4375
871.5625,871.5625,871.5625,871.5625,871.5625,871.5625,871.5625,1092.0625,1107.8125,1107.8125
251.5,561.0625,561.0625,561.0625,561.0625,572.3125,576.8125,576.8125,576.8125,576.8125
651.0625,819.8125,944.6875,1051.5625,1092.0625,1092.0625,1092.0625,1092.0625,1410.4375,1410.4375
634.1875,693.8125,732.0625,802.9375,879.4375,959.3125,1040.3125,1119.0625,1193.3125,1258.5625
337.1875,495.8125,495.8125,495.8125,495.8125,495.8125,528.4375,570.0625,612.8125,658.9375
674.6875,763.5625,851.3125,962.6875,1071.8125,1160.6875,1213.5625,1223.6875,1223.6875,1729.9375
887.3125,887.3125,887.3125,887.3125,887.3125,887.3125,887.3125,888.4375,1182.0625,1182.0625
251.5,607.1875,607.1875,607.1875,607.1875,607.1875,642.0625,642.0625,642.0625,642.0625
1068.4375,1068.4375,1068.4375,1068.4375,1068.4375,1068.4375,1068.4375,1193.3125,1477.9375,1477.9375
520.5625,572.3125,606.0625,669.0625,741.0625,817.5625,897.4375,979.5625,1060.5625,1137.0625
251.5,368.6875,368.6875,368.6875,368.6875,368.6875,406.9375,455.3125,507.0625,561.0625
251.5,883.9375,883.9375,883.9375,883.9375,883.9375,977.3125,1219.1875,1385.6875,1432.9375
637.5625,701.6875,742.1875,808.5625,874.9375,933.4375,979.5625,1011.0625,1024.5625,1025.6875
251.5,496.9375,496.9375,496.9375,496.9375,496.9375,511.5625,511.5625,511.5625,511.5625
564.4375,690.4375,945.8125,1060.5625,1060.5625,1105.5625,1200.0625,1263.0625,1284.4375,1284.4375
486.8125,574.5625,627.4375,708.4375,770.3125,801.8125,805.1875,805.1875,913.1875,1434.0625
282.0625,395.6875,395.6875,395.6875,395.6875,395.6875,426.0625,468.8125,518.3125,574.5625
589.1875,655.5625,726.4375,827.6875,946.9375,1074.0625,1198.9375,1304.6875,1378.9375,1410.4375
769.1875,769.1875,769.1875,769.1875,769.1875,769.1875,769.1875,772.5625,1048.1875,1048.1875
369.8125,459.8125,459.8125,459.8125,459.8125,459.8125,476.6875,495.8125,517.1875,538.5625
336.0625,629.6875,861.4375,921.0625,921.0625,921.0625,921.0625,921.0625,1359.8125,1359.8125
1519.5625,1671.4375,1780.5625,1962.8125,2087.6875,2107.9375,2107.9375,2107.9375,2107.9375,2107.9375
774.8125,1512.8125,1512.8125,1512.8125,1566.8125,1571.3125,1571.3125,1571.3125,1571.3125,1571.3125
1543.1875,1713.0625,1857.0625,2023.5625,2181.0625,2313.8125,2412.8125,2469.0625,2480.3125,2480.3125
1520.6875,1587.0625,1638.8125,1753.5625,1909.9375,2107.9375,2347.5625,2620.9375,2905.5625,2905.5625
1452.0625,1452.0625,1452.0625,1452.0625,1452.0625,1452.0625,1452.0625,1452.0625,1506.0625,2286.8125
1574.6875,1923.4375,2897.6875,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
1903.1875,2116.9375,2130.4375,2130.4375,2130.4375,2130.4375,2130.4375,2130.4375,2130.4375,2130.4375
1781.6875,1781.6875,1781.6875,1781.6875,1781.6875,1781.6875,1781.6875,1781.6875,1781.6875,1781.6875
2244.0625,2244.0625,2244.0625,2244.0625,2244.0625,2244.0625,2244.0625,2244.0625,2244.0625,2244.0625
2340.8125,2509.5625,2600.6875,2732.3125,2829.0625,2879.6875,2887.5625,2887.5625,2887.5625,2887.5625
1574.6875,2014.5625,2014.5625,2014.5625,2014.5625,2014.5625,2087.6875,2173.1875,2256.4375,2337.4375
2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
2127.0625,2127.0625,2127.0625,2127.0625,2127.0625,2127.0625,2127.0625,2127.0625,2127.0625,2348.6875
1880.6875,1880.6875,1880.6875,1880.6875,1880.6875,1880.6875,1880.6875,1880.6875,1880.6875,1880.6875
2077.5625,2181.0625,2259.8125,2344.1875,2418.4375,2478.0625,2520.8125,2545.5625,2551.1875,2551.1875
1520.6875,1744.5625,2328.4375,2335.1875,2335.1875,2483.6875,2708.6875,2905.5625,2905.5625,2905.5625
1576.9375,1969.5625,1969.5625,1969.5625,1969.5625,1969.5625,2035.9375,2116.9375,2195.6875,2275.5625
423.8125,1090.9375,1090.9375,1090.9375,1090.9375,1090.9375,1194.4375,1194.4375,1194.4375,1194.4375
1279.9375,1396.9375,1502.6875,1633.1875,1767.0625,1893.0625,2002.1875,2084.3125,2131.5625,2142.8125
1323.8125,1337.3125,1349.6875,1382.3125,1430.6875,1492.5625,1554.4375,1602.8125,1621.9375,1621.9375
1048.1875,1048.1875,1048.1875,1048.1875,1048.1875,1048.1875,1048.1875,1048.1875,1048.1875,1048.1875
913.1875,1206.8125,1450.9375,1700.6875,1868.3125,1915.5625,1916.6875,1916.6875,1916.6875,1916.6875
1033.5625,1108.9375,1155.0625,1232.6875,1311.4375,1390.1875,1466.6875,1538.6875,1607.3125,1668.0625
707.3125,895.1875,895.1875,895.1875,895.1875,895.1875,926.6875,961.5625,993.0625,1021.1875
1050.4375,1182.0625,1295.6875,1430.6875,1563.4375,1688.3125,1795.1875,1879.5625,1934.6875,1958.3125
664.5625,986.3125,1188.8125,1400.3125,1409.3125,1409.3125,1409.3125,1409.3125,1409.3125,1409.3125
606.0625,909.8125,909.8125,909.8125,909.8125,909.8125,909.8125,909.8125,909.8125,909.8125
1346.3125,1346.3125,1346.3125,1346.3125,1346.3125,1348.5625,1490.3125,1711.9375,1732.1875,1732.1875
976.1875,1092.0625,1156.1875,1237.1875,1266.4375,1266.4375,1266.4375,1339.5625,1512.8125,1778.3125
746.6875,877.1875,877.1875,877.1875,877.1875,877.1875,899.6875,926.6875,953.6875,981.8125
1054.9375,1140.4375,1224.8125,1340.6875,1467.8125,1598.3125,1720.9375,1822.1875,1891.9375,1922.3125
540.8125,961.5625,1221.4375,1417.1875,1417.1875,1418.3125,1418.3125,1418.3125,1418.3125,1418.3125
469.9375,886.1875,895.1875,900.8125,900.8125,900.8125,900.8125,900.8125,900.8125,900.8125
708.4375,1045.9375,1326.0625,1578.0625,1669.1875,1669.1875,1669.1875,1669.1875,1669.1875,1669.1875
999.8125,1061.6875,1101.0625,1173.0625,1250.6875,1332.8125,1414.9375,1493.6875,1564.5625,1624.1875
273.0625,853.5625,853.5625,853.5625,853.5625,853.5625,953.6875,961.5625,961.5625,961.5625
1062.8125,1117.9375,1185.4375,1292.3125,1429.5625,1583.6875,1736.6875,1861.5625,1933.5625,1944.8125
630.8125,953.6875,1153.9375,1399.1875,1440.8125,1440.8125,1440.8125,1440.8125,1440.8125,1440.8125
566.6875,892.9375,892.9375,892.9375,892.9375,892.9375,892.9375,892.9375,892.9375,892.9375
1008.8125,1171.9375,1279.9375,1353.0625,1360.9375,1360.9375,1360.9375,1660.1875,1772.6875,1772.6875
837.8125,894.0625,934.5625,1012.1875,1099.9375,1192.1875,1281.0625,1357.5625,1413.8125,1440.8125
530.6875,703.9375,703.9375,703.9375,703.9375,703.9375,735.4375,773.6875,813.0625,852.4375
946.9375,1002.0625,1062.8125,1155.0625,1269.8125,1395.8125,1524.0625,1635.4375,1715.3125,1749.0625
549.8125,853.5625,1062.8125,1267.5625,1268.6875,1268.6875,1268.6875,1268.6875,1268.6875,1268.6875
649.9375,726.4375,726.4375,726.4375,726.4375,726.4375,738.8125,744.4375,744.4375,744.4375
684.8125,968.3125,1207.9375,1435.1875,1536.4375,1537.5625,1537.5625,1537.5625,1537.5625,1537.5625
834.4375,899.6875,940.1875,1009.9375,1083.0625,1156.1875,1229.3125,1299.0625,1364.3125,1423.9375
544.1875,703.9375,703.9375,703.9375,703.9375,703.9375,735.4375,772.5625,811.9375,852.4375
940.1875,1024.5625,1094.3125,1175.3125,1252.9375,1323.8125,1383.4375,1428.4375,1472.3125,1826.6875
518.3125,590.3125,1024.5625,1025.6875,1025.6875,1025.6875,1025.6875,1033.5625,1344.0625,1344.0625
658.9375,714.0625,714.0625,714.0625,714.0625,714.0625,723.0625,734.3125,746.6875,759.0625
640.9375,640.9375,1237.1875,1241.6875,1241.6875,1241.6875,1241.6875,1531.9375,1531.9375,1531.9375
787.1875,860.3125,905.3125,985.1875,1068.4375,1153.9375,1237.1875,1318.1875,1393.5625,1462.1875
453.0625,667.9375,667.9375,667.9375,667.9375,667.9375,706.1875,751.1875,796.1875,838.9375
843.4375,919.9375,1002.0625,1117.9375,1251.8125,1395.8125,1535.3125,1653.4375,1735.5625,1769.3125
1031.3125,1031.3125,1031.3125,1031.3125,1031.3125,1031.3125,1031.3125,1093.1875,1359.8125,1359.8125
645.4375,723.0625,723.0625,723.0625,723.0625,723.0625,736.5625,754.5625,771.4375,789.4375
1077.4375,1135.9375,1183.1875,1237.1875,1284.4375,1321.5625,1345.1875,1570.1875,1570.1875,1570.1875
689.3125,752.3125,789.4375,851.3125,910.9375,967.1875,1016.6875,1060.5625,1164.0625,1304.6875
334.9375,517.1875,517.1875,517.1875,517.1875,517.1875,554.3125,599.3125,646.5625,693.8125
703.9375,793.9375,882.8125,1000.9375,1131.4375,1263.0625,1385.6875,1486.9375,1556.6875,1587.0625
691.5625,795.0625,855.8125,952.5625,1038.0625,1102.1875,1141.5625,1150.5625,1150.5625,1150.5625
599.3125,620.6875,620.6875,620.6875,620.6875,620.6875,626.3125,634.1875,642.0625,652.1875
771.4375,881.6875,979.5625,1096.5625,1209.0625,1304.6875,1373.3125,1407.0625,1409.3125,1409.3125
640.9375,717.4375,765.8125,849.0625,936.8125,1024.5625,1108.9375,1188.8125,1258.5625,1318.1875
377.6875,549.8125,549.8125,549.8125,549.8125,549.8125,582.4375,624.0625,667.9375,712.9375
716.3125,777.0625,858.0625,986.3125,1131.4375,1249.5625,1300.1875,1300.1875,1300.1875,1706.3125
898.5625,898.5625,898.5625,898.5625,898.5625,898.5625,898.5625,1170.8125,1171.9375,1171.9375
336.0625,584.6875,584.6875,584.6875,584.6875,584.6875,612.8125,630.8125,633.0625,633.0625
538.5625,538.5625,1110.0625,1110.0625,1110.0625,1110.0625,1110.0625,1368.8125,1488.0625,1488.0625
644.3125,721.9375,770.3125,853.5625,940.1875,1027.9375,1112.3125,1191.0625,1263.0625,1326.0625
345.0625,538.5625,538.5625,538.5625,538.5625,538.5625,576.8125,624.0625,673.5625,725.3125
600.4375,779.3125,834.4375,955.9375,1115.6875,1273.1875,1414.9375,1527.4375,1597.1875,1618.5625
905.3125,905.3125,905.3125,905.3125,905.3125,905.3125,953.6875,1220.3125,1246.1875,1246.1875
462.0625,613.9375,613.9375,613.9375,613.9375,613.9375,642.0625,676.9375,712.9375,751.1875
969.4375,1007.6875,1038.0625,1070.6875,1097.6875,1117.9375,1131.4375,1456.5625,1459.9375,1459.9375
530.6875,589.1875,628.5625,701.6875,783.8125,871.5625,961.5625,1050.4375,1132.5625,1205.6875
251.5,400.1875,400.1875,400.1875,400.1875,400.1875,435.0625,481.1875,532.9375,588.0625
576.8125,651.0625,729.8125,841.1875,970.5625,1108.9375,1243.9375,1358.6875,1438.5625,1473.4375
432.8125,442.9375,831.0625,833.3125,833.3125,833.3125,833.3125,1128.0625,1128.0625,1128.0625
397.9375,508.1875,508.1875,508.1875,508.1875,508.1875,529.5625,556.5625,584.6875,615.0625
438.4375,438.4375,977.3125,986.3125,986.3125,986.3125,986.3125,986.3125,1463.3125,1463.3125
564.4375,621.8125,660.0625,732.0625,810.8125,894.0625,977.3125,1054.9375,1123.5625,1178.6875
296.6875,420.4375,420.4375,420.4375,420.4375,420.4375,451.9375,492.4375,534.0625,574.5625
613.9375,698.3125,781.5625,894.0625,1017.8125,1143.8125,1261.9375,1359.8125,1427.3125,1455.4375
625.1875,697.1875,741.0625,814.1875,886.1875,953.6875,1013.3125,1062.8125,1099.9375,1124.6875
322.5625,475.5625,475.5625,475.5625,475.5625,475.5625,508.1875,548.6875,592.5625,639.8125
967.1875,967.1875,967.1875,967.1875,967.1875,967.1875,967.1875,967.1875,1366.5625,1366.5625
1746.8125,1746.8125,1746.8125,1746.8125,2120.3125,2120.3125,2120.3125,2120.3125,2120.3125,2120.3125
754.5625,1515.0625,1515.0625,1515.0625,1581.4375,1581.4375,1585.9375,1585.9375,1585.9375,1585.9375
1525.1875,1737.8125,1950.4375,2205.8125,2401.5625,2474.6875,2474.6875,2474.6875,2474.6875,2474.6875
2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
1122.4375,1616.3125,1616.3125,1616.3125,1616.3125,1616.3125,1837.9375,2160.8125,2525.3125,2888.6875
1765.9375,2443.1875,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
2006.6875,2006.6875,2006.6875,2006.6875,2006.6875,2006.6875,2006.6875,2006.6875,2006.6875,2397.0625
1247.3125,1831.1875,1831.1875,1831.1875,1831.1875,1831.1875,1877.3125,1877.3125,1877.3125,1877.3125
2344.1875,2390.3125,2390.3125,2390.3125,2390.3125,2390.3125,2390.3125,2390.3125,2390.3125,2390.3125
1897.5625,2088.8125,2205.8125,2403.8125,2598.4375,2778.4375,2905.5625,2905.5625,2905.5625,2905.5625
1023.4375,2043.8125,2043.8125,2043.8125,2043.8125,2043.8125,2215.9375,2384.6875,2498.3125,2544.4375
2632.1875,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
1894.1875,2010.0625,2083.1875,2185.5625,2219.3125,2219.3125,2219.3125,2219.3125,2219.3125,2219.3125
1692.8125,1841.3125,1841.3125,1841.3125,1841.3125,1841.3125,1867.1875,1896.4375,1926.8125,1956.0625
2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
2073.0625,2227.1875,2327.3125,2509.5625,2709.8125,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
1632.0625,2083.1875,2083.1875,2083.1875,2083.1875,2083.1875,2160.8125,2249.6875,2331.8125,2404.9375
1648.9375,2385.8125,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625,2905.5625
1196.6875,1284.4375,1339.5625,1436.3125,1539.8125,1646.6875,1754.6875,1860.4375,1961.6875,2056.1875
907.5625,1088.6875,1088.6875,1088.6875,1088.6875,1088.6875,1121.3125,1160.6875,1201.1875,1240.5625
1530.8125,1530.8125,1530.8125,1530.8125,1912.1875,1969.5625,1969.5625,1969.5625,2121.4375,2259.8125
1276.5625,1333.9375,1368.8125,1429.5625,1492.5625,1554.4375,1614.0625,1669.1875,1717.5625,1760.3125
918.8125,1069.5625,1069.5625,1069.5625,1069.5625,1069.5625,1092.0625,1116.8125,1138.1875,1156.1875
1274.3125,1413.8125,1525.1875,1648.9375,1759.1875,1852.5625,1922.3125,1967.3125,1981.9375,1981.9375
1074.0625,1119.0625,1150.5625,1214.6875,1290.0625,1377.8125,1472.3125,1571.3125,1668.0625,1756.9375
665.6875,892.9375,892.9375,892.9375,892.9375,892.9375,935.6875,987.4375,1042.5625,1097.6875
1137.0625,1175.3125,1250.6875,1425.0625,1529.6875,1583.6875,1719.8125,1870.5625,1983.0625,2033.6875
796.1875,796.1875,1264.1875,1633.1875,1636.5625,1636.5625,1636.5625,1636.5625,1636.5625,1636.5625
1159.5625,1159.5625,1159.5625,1159.5625,1159.5625,1159.5625,1159.5625,1159.5625,1159.5625,1159.5625
1228.1875,1270.9375,1338.4375,1462.1875,1620.8125,1769.3125,1849.1875,1853.6875,1853.6875,1853.6875
994.1875,1065.0625,1113.4375,1201.1875,1282.1875,1338.4375,1354.1875,1354.1875,1354.1875,1852.5625
697.1875,891.8125,891.8125,891.8125,891.8125,891.8125,923.3125,960.4375,996.4375,1031.3125
1099.9375,1164.0625,1238.3125,1351.9375,1492.5625,1648.9375,1800.8125,1924.5625,1997.6875,2011.1875
1359.8125,1396.9375,1419.4375,1456.5625,1493.6875,1530.8125,1565.6875,1598.3125,1629.8125,1656.8125
1153.9375,1155.0625,1155.0625,1155.0625,1155.0625,1155.0625,1155.0625,1155.0625,1155.0625,1156.1875
1356.4375,1360.9375,1372.1875,1398.0625,1447.5625,1527.4375,1634.3125,1745.6875,1831.1875,1860.4375
941.3125,1095.4375,1173.0625,1265.3125,1308.0625,1332.8125,1383.4375,1477.9375,1614.0625,1770.4375
675.8125,899.6875,899.6875,899.6875,899.6875,899.6875,936.8125,979.5625,1020.0625,1057.1875
1087.5625,1153.9375,1228.1875,1338.4375,1473.4375,1623.0625,1771.5625,1900.9375,1993.1875,2032.5625
1105.5625,1167.4375,1203.4375,1263.0625,1319.3125,1371.0625,1416.0625,1453.1875,1481.3125,1500.4375
941.3125,941.3125,941.3125,941.3125,941.3125,941.3125,941.3125,941.3125,941.3125,941.3125
1072.9375,1192.1875,1291.1875,1404.8125,1513.9375,1609.5625,1687.1875,1743.4375,1772.6875,1777.1875
853.5625,925.5625,970.5625,1052.6875,1139.3125,1227.0625,1311.4375,1389.0625,1454.3125,1504.9375
480.0625,728.6875,728.6875,728.6875,728.6875,728.6875,771.4375,817.5625,854.6875,881.6875
891.8125,979.5625,1068.4375,1189.9375,1324.9375,1464.4375,1596.0625,1705.1875,1781.6875,1814.3125
915.4375,980.6875,1022.3125,1095.4375,1168.5625,1232.6875,1282.1875,1311.4375,1318.1875,1318.1875
538.5625,761.3125,761.3125,761.3125,761.3125,761.3125,800.6875,846.8125,891.8125,936.8125
968.3125,1092.0625,1189.9375,1299.0625,1396.9375,1477.9375,1539.8125,1579.1875,1591.5625,1591.5625
859.1875,922.1875,962.6875,1034.6875,1112.3125,1194.4375,1276.5625,1359.8125,1439.6875,1515.0625
519.4375,726.4375,726.4375,726.4375,726.4375,726.4375,765.8125,813.0625,862.5625,912.0625
896.3125,959.3125,1032.4375,1148.3125,1294.5625,1463.3125,1635.4375,1787.3125,1895.3125,1939.1875
935.6875,993.0625,1026.8125,1084.1875,1142.6875,1197.8125,1248.4375,1294.5625,1333.9375,1365.4375
595.9375,764.6875,764.6875,764.6875,764.6875,764.6875,802.9375,849.0625,894.0625,937.9375
1066.1875,1088.6875,1119.0625,1173.0625,1248.4375,1344.0625,1448.6875,1545.4375,1616.3125,1644.4375
770.3125,862.5625,918.8125,1012.1875,1103.3125,1187.6875,1263.0625,1330.5625,1438.5625,1778.3125
481.1875,718.5625,718.5625,718.5625,718.5625,718.5625,760.1875,809.6875,858.0625,904.1875
916.5625,985.1875,1059.4375,1168.5625,1300.1875,1443.0625,1583.6875,1705.1875,1790.6875,1828.9375
973.9375,1002.0625,1023.4375,1068.4375,1128.0625,1197.8125,1274.3125,1351.9375,1421.6875,1475.6875
487.9375,746.6875,746.6875,746.6875,746.6875,746.6875,784.9375,826.5625,860.3125,886.1875
1052.6875,1085.3125,1125.8125,1194.4375,1284.4375,1392.4375,1504.9375,1605.0625,1674.8125,1699.5625
676.9375,742.1875,786.0625,865.9375,955.9375,1049.3125,1141.5625,1228.1875,1304.6875,1364.3125
355.1875,552.0625,552.0625,552.0625,552.0625,552.0625,593.6875,646.5625,702.8125,763.5625
717.4375,799.5625,885.0625,1004.3125,1142.6875,1286.6875,1423.9375,1540.9375,1619.6875,1653.4375
714.0625,809.6875,865.9375,957.0625,1041.4375,1113.4375,1167.4375,1203.4375,1218.0625,1219.1875
499.1875,625.1875,625.1875,625.1875,625.1875,625.1875,648.8125,676.9375,705.0625,734.3125
771.4375,878.3125,975.0625,1094.3125,1213.5625,1321.5625,1408.1875,1462.1875,1480.1875,1480.1875
645.4375,735.4375,790.5625,880.5625,963.8125,1031.3125,1076.3125,1113.4375,1209.0625,1534.1875
409.1875,573.4375,573.4375,573.4375,573.4375,573.4375,606.0625,647.6875,690.4375,735.4375
768.0625,871.5625,961.5625,1069.5625,1174.1875,1269.8125,1346.3125,1400.3125,1425.0625,2107.9375
751.1875,822.0625,863.6875,933.4375,1002.0625,1067.3125,1126.9375,1178.6875,1223.6875,1258.5625
501.4375,583.5625,583.5625,583.5625,583.5625,583.5625,621.8125,676.9375,738.8125,796.1875
493.5625,655.5625,1024.5625,1151.6875,1151.6875,1151.6875,1151.6875,1151.6875,1628.6875,1628.6875
610.5625,717.4375,784.9375,903.0625,1015.5625,1108.9375,1170.8125,1193.3125,1193.3125,1870.5625
322.5625,581.3125,581.3125,581.3125,581.3125,581.3125,628.5625,685.9375,739.9375,790.5625
702.8125,789.4375,879.4375,1006.5625,1151.6875,1305.8125,1454.3125,1578.0625,1664.6875,1699.5625
868.1875,898.5625,915.4375,942.4375,963.8125,981.8125,993.0625,1227.0625,1299.0625,1299.0625
368.6875,627.4375,627.4375,627.4375,627.4375,627.4375,683.6875,754.5625,831.0625,913.1875
905.3125,967.1875,1032.4375,1122.4375,1224.8125,1332.8125,1435.1875,1519.5625,1576.9375,1599.4375
541.9375,611.6875,656.6875,737.6875,826.5625,918.8125,1012.1875,1104.4375,1191.0625,1270.9375
251.5,433.9375,433.9375,433.9375,433.9375,433.9375,476.6875,532.9375,594.8125,661.1875
613.9375,676.9375,750.0625,862.5625,1004.3125,1164.0625,1326.0625,1466.6875,1564.5625,1601.6875
635.3125,716.3125,764.6875,846.8125,927.8125,1004.3125,1071.8125,1129.1875,1174.1875,1202.3125
251.5,529.5625,529.5625,529.5625,529.5625,529.5625,590.3125,633.0625,639.8125,639.8125
697.1875,786.0625,871.5625,981.8125,1098.8125,1212.4375,1310.3125,1383.4375,1422.8125,1428.4375
557.6875,627.4375,671.3125,751.1875,836.6875,923.3125,1008.8125,1090.9375,1165.1875,1228.1875
321.4375,449.6875,449.6875,449.6875,449.6875,449.6875,486.8125,536.3125,592.5625,656.6875
652.1875,712.9375,781.5625,883.9375,1008.8125,1146.0625,1281.0625,1396.9375,1476.8125,1504.9375
363.0625,363.0625,846.8125,846.8125,846.8125,846.8125,846.8125,1166.3125,1175.3125,1175.3125
265.1875,492.4375,492.4375,492.4375,492.4375,492.4375,544.1875,612.8125,687.0625,766.9375
602.6875,735.4375,850.1875,986.3125,1116.8125,1233.8125,1324.9375,1385.6875,1408.1875,1408.1875
1599.4375,1599.4375,1599.4375,1599.4375,2101.1875,2101.1875,2101.1875,2101.1875,2101.1875,2101.1875
834.4375,1402.5625,1402.5625,1402.5625,1416.0625,1416.0625,1416.0625,1416.0625,1416.0625,1416.0625
1929.0625,1929.0625,1929.0625,1929.0625,2464.5625,2464.5625,2464.5625,2464.5625,2464.5625,2464.5625
1522.9375,1522.9375,1522.9375,1522.9375,1522.9375,1522.9375,1522.9375,2256.4375,2572.5625,2572.5625
1167.4375,1219.1875,1219.1875,1219.1875,1219.1875,1219.1875,1265.3125,1355.3125,1490.3125,1665.8125
1461.0625,1657.9375,1816.5625,1996.5625,2165.3125,2314.9375,2440.9375,2535.4375,2596.1875,2619.8125
1552.1875,1617.4375,1653.4375,1711.9375,1763.6875,1807.5625,1841.3125,1863.8125,1872.8125,1872.8125
1454.3125,1454.3125,1454.3125,1454.3125,1454.3125,1454.3125,1454.3125,1454.3125,1454.3125,1454.3125
1890.8125,1890.8125,1890.8125,1890.8125,1890.8125,1890.8125,1890.8125,1890.8125,1890.8125,2265.4375
1909.9375,1909.9375,1909.9375,1909.9375,1909.9375,1909.9375,1909.9375,1909.9375,1909.9375,1909.9375
1405.9375,1408.1875,1408.1875,1408.1875,1408.1875,1408.1875,1408.1875,1408.1875,1408.1875,1408.1875
2085.4375,2204.6875,2204.6875,2204.6875,2204.6875,2204.6875,2204.6875,2204.6875,2204.6875,2204.6875
1539.8125,1609.5625,1648.9375,1711.9375,1772.6875,1826.6875,1875.0625,1913.3125,1944.8125,1965.0625
1420.5625,1420.5625,1420.5625,1420.5625,1420.5625,1420.5625,1420.5625,1420.5625,1420.5625,1420.5625
1674.8125,1760.3125,1831.1875,1905.4375,1959.4375,1984.1875,2001.0625,2194.5625,2712.0625,2839.1875
1681.5625,1742.3125,1778.3125,1837.9375,1897.5625,1953.8125,2007.8125,2058.4375,2103.4375,2145.0625
1405.9375,1405.9375,1405.9375,1405.9375,1405.9375,1405.9375,1405.9375,1405.9375,1405.9375,1405.9375
1395.8125,1693.9375,2223.8125,2292.4375,2292.4375,2292.4375,2292.4375,2292.4375,2292.4375,2292.4375
945.8125,1014.4375,1057.1875,1132.5625,1212.4375,1294.5625,1376.6875,1457.6875,1535.3125,1608.4375
685.9375,797.3125,797.3125,797.3125,797.3125,797.3125,831.0625,877.1875,932.3125,994.1875
1005.4375,1005.4375,1005.4375,1219.1875,1519.5625,1519.5625,1519.5625,1519.5625,1519.5625,2134.9375
697.1875,1007.6875,1171.9375,1277.6875,1277.6875,1277.6875,1277.6875,1277.6875,1277.6875,1277.6875
814.1875,814.1875,814.1875,814.1875,814.1875,814.1875,814.1875,814.1875,814.1875,814.1875
829.9375,1078.5625,1267.5625,1439.6875,1528.5625,1535.3125,1535.3125,1535.3125,1535.3125,1535.3125
937.9375,941.3125,944.6875,955.9375,980.6875,1030.1875,1113.4375,1239.4375,1400.3125,1574.6875
601.5625,645.4375,645.4375,645.4375,645.4375,645.4375,672.4375,719.6875,790.5625,888.4375
988.5625,1011.0625,1039.1875,1089.8125,1159.5625,1248.4375,1360.9375,1546.5625,1799.6875,1876.1875
688.1875,906.4375,1020.0625,1131.4375,1138.1875,1138.1875,1138.1875,1138.1875,1138.1875,1138.1875
688.1875,729.8125,729.8125,729.8125,729.8125,729.8125,729.8125,729.8125,729.8125,729.8125
793.9375,966.0625,1104.4375,1246.1875,1342.9375,1375.5625,1375.5625,1375.5625,1375.5625,1375.5625
787.1875,844.5625,881.6875,950.3125,1026.8125,1107.8125,1188.8125,1269.8125,1344.0625,1409.3125
495.8125,624.0625,624.0625,624.0625,624.0625,624.0625,657.8125,699.4375,739.9375,774.8125
836.6875,903.0625,977.3125,1086.4375,1213.5625,1346.3125,1470.0625,1571.3125,1639.9375,1669.1875
588.0625,833.3125,964.9375,1104.4375,1119.0625,1119.0625,1119.0625,1119.0625,1119.0625,1119.0625
676.9375,678.0625,678.0625,678.0625,678.0625,678.0625,678.0625,678.0625,678.0625,678.0625
800.6875,935.6875,1049.3125,1176.4375,1281.0625,1348.5625,1368.8125,1368.8125,1368.8125,1368.8125
628.5625,688.1875,726.4375,797.3125,876.0625,960.4375,1047.0625,1133.6875,1216.9375,1294.5625
322.5625,500.3125,500.3125,500.3125,500.3125,500.3125,537.4375,584.6875,634.1875,687.0625
707.3125,766.9375,834.4375,934.5625,1057.1875,1193.3125,1329.4375,1447.5625,1530.8125,1565.6875
625.1875,755.6875,828.8125,937.9375,1012.1875,1038.0625,1038.0625,1038.0625,1038.0625,1038.0625
594.8125,594.8125,594.8125,594.8125,594.8125,594.8125,594.8125,594.8125,594.8125,594.8125
